index,name,synopsis,genre,netflix,tiving
974,아야와 마녀,"보육원에서 자란 말괄량이 소녀. 마녀에게 입양된 소녀는 불만이 이만저만이 아니다. 마법을 배울 줄 알았는데 심부름만 하게 됐기 때문. 흥, 두고 보라지. 꼭 마법을 배우고 말 테니.","일본 작품, 가족 영화, 도서 원작 애니메이션",1,0
976,첸나이 익스프레스,할아버지의 유골을 뿌리러 가던 라훌. 한 여인을 만나 사랑에 빠지면서 슬프기만 할 줄 알았던 여행에서 기쁨을 찾는다.,"로맨틱 코미디, 인도 작품, 힌디어 영화",1,0
977,극장판 헬로카봇: 달나라를 구해줘!,"달 뒷면의 토끼족 마을이 위험에 빠지다니. 대체 누가 로봇으로 달을 공격한 거지? 알고 보니, 지구를 손에 넣으려는 외계인의 작전이었던 것. 평화를 지키려면 토끼족과 힘을 합쳐 싸워야 한다. 차탄과 카봇, 달나라로 갈 준비는 됐겠지?",어린이 & 가족 영화,1,0
978,인터프리터,우연히 암살 모의에 관해 엿들은 유엔 통역사. 그녀를 의심하는 연방 요원에게 도움을 청한 후 위험한 상황에 휘말린다.,"미스터리, 영화·스파이, 미국 영화",1,0
979,소림 36방,"꼭 갚아 주겠어! 부패한 관리에게 마을을 빼앗기고 가족까지 잃은 후 소년은 다짐한다. 반드시 무술의 고수가 되겠노라고. 소림사를 찾아가 고된 훈련을 거치며 무술을 연마하는 소년. 서릿발 같은 원한을 가슴에 품은 자, 누가 당하리오.","홍콩 작품, 무술 영화, 시대물",1,0
980,이집트 왕자 2: 요셉 이야기,애니메이션으로 탄생한 성서 이야기. 꿈을 해석하는 재능을 가지고 있는 요셉은 자신만이 화려한 색깔의 코트를 입으며 아버지의 사랑을 받자 형들의 질투 대상이 된다.,"뮤지컬, 어린이 음악, 가족 영화",1,0
981,사냥,"탄광 붕괴로 아들을 잃은 곳에서 한 할머니가 금맥을 발견한다. 이 소식은 엉뚱한 이의 귀에 들어가, 노다지에 눈먼 외지인들을 외딴 산으로 끌어들인다. 금을 차지하려 방해 인물을 조용히 처리하던 그들. 그런데 그때 누군가 보고 있었다.",액션 & 어드벤처,1,0
982,엔젤 오브 데스,머리를 다친 후로 죄책감을 느끼기 시작한 냉혹한 암살자. 자신에게 살인을 지시하던 범죄 조직의 보스들을 향해 총구를 겨눈다.,"무술 영화, 미국 영화, 액션 & 어드벤처",1,0
983,어트랙션,예기치 못한 사고로 모스크바 한복판에 추락한 외계 우주선. 현장에 남겨진 비행 물체에 접근한 율리아는 휴머노이드 하콘과 조우한다. 함께 위기를 헤쳐나가며 하콘에게 사랑을 느끼기 시작하고.,"러시아 작품, SF 영화, 액션 & 어드벤처",1,0
984,이니셜D-극장판,"새벽마다 아키나산 고갯길을 달려 두부를 배달하던 다쿠미. 어느 날, 우연히 앞서가던 스포츠카를 능숙한 코너링으로 추월하는데 상대는 아마추어 레이싱팀. 그날부터 이들과 레이싱 대결을 시작한다. 배달 본능인 줄 알았는데 질주 본능이었어!","홍콩 작품, 중국 영화, 액션 & 어드벤처",1,0
985,너의 췌장을 먹고 싶어,"모교에서 교편을 잡고 있는 남자. 학교 도서관에서 책 정리를 하던 중 12년 전의 그때를 회상한다. 인기 여학생이 다가와 ""너의 췌장을 먹고 싶어""라고 말한 그날을. 그리고 기억한다. 시한부 인생에도 한없이 해맑던 그녀와의 우정을.","일본 작품, 청춘 영화, 도서 원작 영화",1,0
986,오! 수정,"TV 작가인 수정은 부유한 남자 재훈을 만난다. 둘은 점점 가까워져 급기야 첫 관계를 시도하고, 재훈은 자신이 수정의 첫 남자임에 감격한다. 수상하고 야릇한, 이 시대의 연애 이야기.","드라마 장르, 로맨틱한 영화",1,0
989,죽지않는 인간들의 밤,"신혼에 바람을 피워? 남편의 수상한 행동에 불륜 전문 흥신소를 찾아간 아내. 캐면 캘수록 끝없이 나오는 이 남자, 외도한 것도 모자라 외계인이었다! 게다가 호시탐탐 아내를 죽이려 하는데. 그러나 아내도 곱게 죽어 줄 여자는 아닌 듯.","SF 영화, 코미디",1,0
990,오만과 편견 그리고 좀비,좀비로 들끓는 19세기 영국. 무술의 달인이 된 베넷 자매들이 치맛자락을 걷어붙이고 좀비와의 혈투에 나선다! 《오만과 편견》의 패러디 소설을 영화화한 작품.,"로맨틱 코미디, 영국 작품, 도서 원작 영화",1,0
991,사랑은 비가 갠 뒤처럼,부상으로 육상을 그만두게 된 여고생. 그저 성실하게 살아가는 중년 남자. 패밀리 레스토랑의 아르바이트생과 점장으로 만난 두 사람이 뜻밖의 교감을 나눈다. 잠시 꿈을 잊은 이들. 어쩌면 서로에게 꿈을 비추는 등대가 돼 줄 수 있을지도.,"일본 작품, 청춘 영화, 드라마 장르",1,0
992,레지던트 이블: 벤데타,A-바이러스로 세상을 위협하는 무기 밀매상 애리어스. 복수심에 불타는 그를 막기 위해 크리스와 팀원들이 나선다. 백신 개발자를 구출하고 백신을 찾아 도시를 위험으로부터 보호하라! 《레지던트 이블》 애니메이션 시리즈의 세 번째 작품.,"일본 작품, 호러 애니메이션, 비디오게임 원작 애니메이션",1,0
993,애나벨: 인형의 주인,"교통사고로 딸을 잃은 인형 장인. 12년 후, 갈 곳 없는 고아 소녀들을 받아들여 집에 머물게 한다. 하지만 그의 손에서 탄생한 섬뜩한 인형이 아이들을 노리면서 공포의 나날이 시작된다.","미국 영화, 호러 영화",1,0
994,세기의 은행털이: 도둑들의 고백,"2006년, 아르헨티나를 들썩이게 했던 세기의 은행털이. 장본인들의 가감 없는 인터뷰를 통해 왜, 어떻게 그 대담한 일을 감행했는지 알아본다.","아르헨티나 작품, 영화·법정, 다큐멘터리 영화",1,0
995,맨 인 블랙 2,외계인이 다시 지구를 위협하자 도움이 필요한 비밀요원 제이. 파란만장한 임무를 함께 수행하기 위해 파트너의 기억을 복구시키려 애쓴다.,"SF 영화, 미국 영화, 액션 & 어드벤처",1,0
996,마리 앙투아네트,"사치, 허영심, 낭비벽. 그녀에게 따라붙는 수식어들. 하지만 화려하고 호사스러운 외피 아래, 온갖 정치적 압박을 견뎌야 했던 어린 왕비가 있었다. 베르사유 입성부터 몰락까지. 우리가 몰랐던 마리 앙투아네트의 이야기가 펼쳐진다.","실화 바탕 영화, 미국 영화, 시대물",1,0
997,슈마허,"모터스포츠의 살아 있는 전설, 미하엘 슈마허. 포뮬러 원 챔피언 트로피를 7번 거머쥐며 스피드의 대명사가 된 남자. 최초 공개되는 인터뷰와 영상 기록으로 '붉은 남작'의 인생을 살펴본다.","독일 작품, 다큐멘터리 영화, 실존 인물 다큐멘터리",1,0
998,꿀벌 대소동,꿀을 만드는 지루한 일을 하는 일벌 배리는 인간이 지금껏 꿀을 훔쳐 왔다는 사실을 알고 인간을 대상으로 소송을 제기한다.,"가족 영화, 미국 영화, 코미디",1,0
999,1976,1976년. 군부 쿠데타로 나이지리아가 들썩인다. 실패한 쿠데타의 주모자로 지목된 이는 젊은 장교. 남편의 무죄를 입증하려는 만삭의 아내에겐 호된 감정의 시련이 기다린다. 실화 바탕 영화.,"밀리터리 영화, 날리우드 작품, 아프리카 영화",1,0
1000,복수의 사도,동생을 구해야 한다. 납치된 제니퍼를 찾기 위해 외딴섬에 들어간 토머스. 이곳은 신성을 모독하는 자들의 땅이다. 사악한 무리 사이에서 그는 임무를 완수할 수 있을까.,"영국 작품, 호러 영화",1,0
1001,러브 유 투 데스,어려서부터 병마와 싸운 10대 소녀. 그런 아픈 딸의 곁을 한시도 떠나지 않고 간호해 온 엄마. 완벽해 보이던 두 모녀의 관계는 어느 날 피범벅으로 끝이 난다. 전미를 뒤흔든 충격 실화.,"미국 영화, 드라마 장르",1,0
1002,쿵푸 팬더 2,"비밀 병기를 가진 무서운 적이 나타난다. 게다가 사부들이 하나둘씩 적에게 당하기까지. 이대로 가다간 쿵푸의 맥이 끊기겠는걸? 더 늦기 전에 포와 오인방이 나서야 한다. 배 든든히 채웠으면 길을 떠나자고, 쿵푸를 지키러!","무술 영화, 가족 영화, 미국 영화",1,0
1003,블레임,기계들의 목표는 단 두 가지. 모든 생명체의 말살과 거대도시의 무한 팽창이다. 멸종 직전인 인류에게 남은 희망은 이제 탐색자 키리이밖에 없다.,"일본 작품, SF 영화, 액션 애니",1,0
1004,다이노 어드벤처 육해공 킬러 엘리트,치명적인 사냥꾼 육식 공룡들이 지배하던 지구는 어떤 모습일까? 거대 포식 공룡의 사냥법부터 초식 공룡의 치열한 생존법까지. 새로 발견된 화석과 과학적 증거를 통해 재현되는 흥미로운 공룡의 세계. 그 놀라운 비밀이 지금 공개된다.,"영국 작품, 다큐멘터리 영화, 과학 & 자연 다큐멘터리",1,0
1005,아메리칸 울트라,자신을 별 볼 일 없는 대마초 중독자 정도로 여기던 한 남자가 CIA의 제거 대상이 되자 최정예 스파이로 훈련받은 그의 잊혀진 능력이 꿈틀대며 되살아난다.,"미국 영화, 액션 & 어드벤처, 코미디",1,0
1006,보이후드,"6살에서 18살이 되기까지, 한 아이의 성장기가 여기 있다. 숱한 매일의 작은 티끌이 모여 어느새 어른이 되는 아이. 실제 같은 배우들과 12년에 걸친 영화 촬영을 이어가며 한 소년의 성장 과정을 사실적이고 감동적으로 그린 이야기.","미국 영화, 드라마 장르, 인디 영화",1,0
1007,수리아반시,약간의 건망증만 빼면 나무랄 데 없이 대담하고 충실한 경찰 수리아반시. 뭄바이를 공격하려는 음모를 저지하기 위해 모든 노력을 기울인다. 온갖 수단을 동원해서라도 반드시 막고 말리라.,"인도 작품, 힌디어 영화, 발리우드 영화",1,0
1008,"아호, 나의 아들","가족의 잘못된 선택 앞에 우리는 무엇을 할 수 있을까. 작은아들의 수감과 계속되는 비극에 마음을 닫아 버린 아버지. 그리고 가족의 끈을 놓지 않으려 안간힘 쓰는 어머니. 길고 긴 터널을 지나, 이들에게도 햇살이 내리쬐는 날이 올까.","대만 작품, 중국 영화, 드라마 장르",1,0
1009,굿바이 싱글,자기밖에 모르는 한물간 스타 주연. 남자친구의 배신에 충격을 받고 거짓 임신을 발표한다. 사태 수습을 위해 임신한 고등학생의 아이를 입양하기로 하는데. 과연 무사히 엄마가 될 수 있을까?,코미디,1,0
1015,시노비,권력에 굶주린 쇼군. 앙숙 관계인 두 시노비족을 잔혹한 전쟁으로 몰아넣는다. 그리하여 두 일족의 수장은 서로를 향한 금지된 사랑을 애써 숨겨야 하는 상황에 놓인다.,"일본 작품, 무술 영화, 도서 원작 영화",1,0
1016,왓치맨,옛 팀원이 살해된 후 복면의 자경단원이 음모를 밝히러 나선다. 핵전쟁의 위협이 다가오는 상황에서 자신과 슈퍼히어로들을 노리는 자는 누구.,"SF 영화, 미국 영화, 액션 & 어드벤처",1,0
1021,극장판 짱구는 못말려 15기 : 태풍을 부르는 노래하는 엉덩이 폭탄!,짱구네 강아지 흰둥이의 엉덩이에 붙어 버린 외계인의 폭탄. 이 폭탄이 터지면 지구가 산산조각 난다는데. 이제부터 세계를 구하기 위한 대추격전이 시작된다.,"일본 작품, 가족 영화, 애니메이션 영화",1,0
1022,가디언즈,"잭 프로스트가 산타, 이빨 요정 등 가디언들과 힘을 합친다. 어린이들의 순수한 동심을 파괴하려는 사악한 존재에 맞서 싸우기 위해!","가족 영화, 미국 영화, 도서 원작 영화",1,0
1023,타오르는 여인의 초상,"화가 마리안느. 결혼을 앞둔 딸의 초상화를 그려달라는 귀족 부인의 의뢰를 받는다. 단, 딸 몰래 그려야 한다. 비밀스레 모델을 관찰하던 마리안느는 어느덧 초상화 주인공의 시선을 느낀다.","프랑스 작품, LGBTQ 영화, 시대물",1,0
1026,월래스와 그로밋 - 거대 토끼의 저주,해충 제거 전문가인 월레스와 그의 충견 그로밋. 매년 열리는 채소 키우기 콘테스트에서 괴물같은 식욕의 몬스터가 나타나자 이를 상대로 악전고투한다.,"영국 작품, 가족 영화, 코미디",1,0
1027,딥워터,겨울 다이빙을 즐기기 위해 노르웨이 해안을 찾은 두 자매. 하지만 여동생이 수심 깊은 해저에 갇히면서 시간과의 사투가 시작되는데.,"스웨덴 작품, 스릴러 영화",1,0
1028,아이 씨 유,작은 교외 지역의 소년 실종 사건을 맡은 형사. 불화와 위기 속 나날을 보내던 그의 가정에 위험한 존재가 도사리고 있음을 알게되는데.,"미스터리, 미국 영화, 스릴러 영화",1,0
1029,더 더트,"음악은 위대했고, 삶은 난잡했다. 전설의 밴드 머틀리 크루의 파격적 자서전을 영화로 만난다. LA의 악동에서 록의 전설로, 그 불꽃같은 삶과 무대가 생생히 되살아난다.","음악, 실화 바탕 영화, 미국 영화",1,0
1030,여수밤바다,작품 실패와 빚쟁이를 뒤로하고 서울을 떠난 공연 연출가. 여행 온 여수에서 한 작가 지망생에게 눈길을 사로잡힌다.,"코미디, 인디 영화",1,0
1031,극장판 짱구는 못말려 3기 : 흑부리 마왕의 야망,악당들이 역사를 바꾸려고 한다고? 시간 여행자에게 놀라운 이야기를 들은 짱구. 사건을 조사하고 흑부리 마왕을 물리치기 위해 과거로 간다.,"일본 작품, 가족 영화, 애니메이션 영화",1,0
1032,원 세컨드,"중국의 문화 대혁명 시대, 영화를 보기 위해 수용소에서 도망친 죄수. 하지만 한 고아가 필름을 훔쳐 영화를 보지 못하게 되자, 필름 도둑을 쫓기 시작한다.","도서 원작 영화, 중국 본토 영화, 중국 영화",1,0
1035,뉴문,"에드워드가 떠난 충격으로 상심한 벨라는 제이콥과의 우정에서 위안을 찾는다. 한편, 제이콥은 그만의 비밀을 감추고 있는데.","미국 영화, 청춘 영화, 도서 원작 영화",1,0
1036,썬더 포스,내 친구가 초능력자가 되는 방법을 연구했다고? 사이가 멀어졌던 두 친구가 슈퍼히어로 팀을 결성한다. 우리 손으로 악당들을 혼쭐내주는 거야. 도시의 수호자가 되어!,"미국 영화, 액션 & 어드벤처, 코미디",1,0
